tag,stem,cell,cell_lat,cell_lon,src_lat,src_lon,src_dep,n_fam,sta_lat,sta_lon,n_days,sigma_daily,site
HBUG,hbug,43.20_-123.60,43.2,-123.6,43.1,-123.525,31.78,12,42.641,-124.379,2188,0.1042,76
HBUG,hbug,43.20_-124.00,43.2,-124.0,43.4,-123.8,30.62,1,42.641,-124.379,2188,0.1572,76
HBUG,hbug,43.60_-123.60,43.6,-123.6,43.475,-123.725,31.09,2,42.641,-124.379,2189,0.1318,76
HEBO,hebo,44.40_-123.60,44.4,-123.6,44.45,-123.55,27.65,3,45.214,-123.755,225,0.4818,77
HEBO,hebo,44.80_-123.60,44.8,-123.6,44.925,-123.625,26.03,2,45.214,-123.755,229,0.5211,77
HEBO,hebo,45.20_-123.20,45.2,-123.2,45.05,-123.3,22.48,1,45.214,-123.755,224,0.6841,77
HEBO,hebo,45.60_-122.80,45.6,-122.8,45.8,-122.95,21.54,1,45.214,-123.755,177,0.2944,77
HEBO,hebo,45.60_-123.20,45.6,-123.2,45.55,-123.3,38.95,3,45.214,-123.755,66,0.4169,77
HEBO,hebo,46.00_-123.20,46.0,-123.2,45.9,-123.2,33.55,1,45.214,-123.755,16,0.9483,77
HILL,hill,47.60_-122.40,47.6,-122.4,47.7,-122.6,21.23,1,48.388,-122.447,2133,0.0791,78
HILL,hill,47.60_-122.80,47.6,-122.8,47.7,-122.8,21.59,5,48.388,-122.447,2133,0.0669,78
HILL,hill,47.60_-123.20,47.6,-123.2,47.725,-123.3,42.73,2,48.388,-122.447,2131,0.069,78
HILL,hill,48.00_-122.80,48.0,-122.8,48.15,-122.95,49.73,5,48.388,-122.447,2133,0.0374,78
HILL,hill,48.00_-123.20,48.0,-123.2,48.1,-123.25,40.68,5,48.388,-122.447,2133,0.0589,78
HILL,hill,48.00_-123.60,48.0,-123.6,48.025,-123.5,38.55,4,48.388,-122.447,2133,0.0591,78
HILL,hill,48.40_-122.80,48.4,-122.8,48.35,-122.85,44.71,3,48.388,-122.447,2133,0.0634,78
HILL,hill,48.40_-123.20,48.4,-123.2,48.3,-123.15,31.57,9,48.388,-122.447,2133,0.0676,78
HILL,hill,48.40_-123.60,48.4,-123.6,48.3,-123.625,31.35,14,48.388,-122.447,2133,0.0452,78
HILL,hill,48.80_-123.20,48.8,-123.2,48.625,-123.3,51.66,2,48.388,-122.447,2133,0.0455,78
HILL,hill,48.80_-123.60,48.8,-123.6,48.7,-123.65,25.0,19,48.388,-122.447,2133,0.054,78
HOQUI,hoqui,46.40_-123.20,46.4,-123.2,46.4,-123.3,21.82,3,47.081,-123.957,1527,0.4516,79
HOQUI,hoqui,46.80_-122.80,46.8,-122.8,46.95,-122.7,47.56,2,47.081,-123.957,1555,0.4094,79
HOQUI,hoqui,46.80_-123.20,46.8,-123.2,46.825,-123.075,32.45,2,47.081,-123.957,1565,0.2783,79
HOQUI,hoqui,47.20_-122.80,47.2,-122.8,47.3,-122.85,31.79,3,47.081,-123.957,1608,0.27,79
HOQUI,hoqui,47.20_-123.20,47.2,-123.2,47.3,-123.1,43.22,5,47.081,-123.957,1617,0.235,79
HOQUI,hoqui,47.60_-122.80,47.6,-122.8,47.65,-122.8,25.53,28,47.081,-123.957,1645,0.2079,79
HOQUI,hoqui,47.60_-123.20,47.6,-123.2,47.65,-123.15,43.18,25,47.081,-123.957,1652,0.189,79
HOQUI,hoqui,48.00_-122.80,48.0,-122.8,47.9,-122.85,48.59,7,47.081,-123.957,1585,0.222,79
HOQUI,hoqui,48.00_-123.20,48.0,-123.2,47.9,-123.15,42.95,15,47.081,-123.957,1611,0.1978,79
HOQUI,hoqui,48.00_-123.60,48.0,-123.6,47.85,-123.55,35.05,1,47.081,-123.957,1582,0.3788,79
IRYS,irys,43.20_-123.20,43.2,-123.2,43.0,-123.25,41.68,1,43.886,-123.257,2276,0.1611,80
IRYS,irys,43.20_-123.60,43.2,-123.6,43.2,-123.5,34.22,22,43.886,-123.257,2301,0.0997,80
IRYS,irys,43.20_-124.00,43.2,-124.0,43.25,-123.85,29.58,3,43.886,-123.257,2302,0.1394,80
IRYS,irys,43.60_-123.20,43.6,-123.2,43.6,-123.375,29.1,6,43.886,-123.257,2270,0.1368,80
IRYS,irys,43.60_-123.60,43.6,-123.6,43.625,-123.55,27.33,14,43.886,-123.257,2303,0.1066,80
IRYS,irys,44.00_-123.60,44.0,-123.6,44.15,-123.6,31.44,1,43.886,-123.257,2301,0.1778,80
IRYS,irys,44.80_-123.60,44.8,-123.6,44.75,-123.475,35.24,2,43.886,-123.257,2302,0.145,80
JEDS,jeds,42.80_-123.20,42.8,-123.2,42.9,-123.3,37.69,3,43.752,-124.049,980,0.1558,81
JEDS,jeds,42.80_-123.60,42.8,-123.6,42.9,-123.6,29.79,15,43.752,-124.049,980,0.0822,81
JEDS,jeds,42.80_-124.00,42.8,-124.0,42.9,-123.8,26.97,3,43.752,-124.049,980,0.0966,81
JEDS,jeds,43.20_-123.20,43.2,-123.2,43.1,-123.325,39.72,16,43.752,-124.049,980,0.0936,81
JEDS,jeds,43.20_-123.60,43.2,-123.6,43.175,-123.6,30.59,22,43.752,-124.049,980,0.0962,81
JEDS,jeds,43.20_-124.00,43.2,-124.0,43.15,-123.8,28.74,5,43.752,-124.049,980,0.0961,81
JEDS,jeds,43.60_-123.20,43.6,-123.2,43.6,-123.35,30.42,17,43.752,-124.049,980,0.116,81
JEDS,jeds,43.60_-123.60,43.6,-123.6,43.55,-123.55,28.77,25,43.752,-124.049,980,0.1046,81
JEDS,jeds,43.60_-124.00,43.6,-124.0,43.5,-123.925,31.12,2,43.752,-124.049,980,0.2064,81
JEDS,jeds,44.00_-123.20,44.0,-123.2,44.0,-123.325,22.75,6,43.752,-124.049,980,0.1049,81
JEDS,jeds,44.00_-123.60,44.0,-123.6,44.05,-123.5,24.49,3,43.752,-124.049,980,0.1703,81
JEDS,jeds,44.40_-123.20,44.4,-123.2,44.55,-123.325,35.95,4,43.752,-124.049,980,0.0816,81
JEDS,jeds,44.40_-123.60,44.4,-123.6,44.45,-123.65,27.68,11,43.752,-124.049,980,0.0899,81
JEDS,jeds,44.80_-123.20,44.8,-123.2,44.65,-123.4,23.54,1,43.752,-124.049,980,0.0858,81
JEDS,jeds,44.80_-123.60,44.8,-123.6,44.65,-123.6,30.79,3,43.752,-124.049,980,0.1399,81
JRO,jro,46.00_-123.20,46.0,-123.2,46.1,-123.15,18.62,4,46.275,-122.218,1213,0.2314,82
JRO,jro,46.40_-122.80,46.4,-122.8,46.375,-122.9,22.05,4,46.275,-122.218,1195,0.1902,82
JRO,jro,46.40_-123.20,46.4,-123.2,46.3,-123.1,18.67,1,46.275,-122.218,812,0.0796,82
JRO,jro,46.80_-122.40,46.8,-122.4,46.75,-122.6,28.59,1,46.275,-122.218,320,0.2152,82
JRO,jro,46.80_-122.80,46.8,-122.8,46.9,-122.8,40.13,3,46.275,-122.218,1054,0.2411,82
JRO,jro,46.80_-123.20,46.8,-123.2,46.725,-123.0,42.81,2,46.275,-122.218,862,0.0778,82
JRO,jro,47.20_-122.40,47.2,-122.4,47.1,-122.6,26.49,1,46.275,-122.218,952,0.2303,82
JRO,jro,47.20_-122.80,47.2,-122.8,47.05,-122.7,44.96,1,46.275,-122.218,1069,0.1656,82
JRO,jro,47.20_-123.20,47.2,-123.2,47.0,-123.0,40.21,1,46.275,-122.218,1145,0.14,82
KBO,kbo,42.40_-123.20,42.4,-123.2,42.425,-123.35,33.61,4,42.212,-124.226,868,0.6771,83
KBO,kbo,42.40_-123.60,42.4,-123.6,42.6,-123.5,29.71,5,42.212,-124.226,1148,0.6125,83
KBO,kbo,42.80_-123.20,42.8,-123.2,42.65,-123.4,29.68,2,42.212,-124.226,1259,0.6782,83
KCPB,kcpb,40.00_-122.40,40.0,-122.4,40.125,-122.425,21.57,2,39.686,-123.582,4573,0.211,84
KCPB,kcpb,40.00_-122.80,40.0,-122.8,39.9,-122.75,12.0,1,39.686,-123.582,4147,0.0505,84
KCPB,kcpb,40.40_-122.40,40.4,-122.4,40.3,-122.55,22.02,5,39.686,-123.582,4703,0.189,84
KCPB,kcpb,40.40_-122.80,40.4,-122.8,40.25,-122.75,17.16,3,39.686,-123.582,3612,0.3465,84
KCPB,kcpb,40.80_-122.40,40.8,-122.4,40.6,-122.6,17.93,1,39.686,-123.582,2499,0.3735,84
KEB,keb,42.40_-123.20,42.4,-123.2,42.4,-123.35,33.99,30,42.872,-124.334,1964,0.3122,85
KEB,keb,42.40_-123.60,42.4,-123.6,42.45,-123.5,35.56,21,42.872,-124.334,1301,0.3277,85
KEB,keb,42.80_-123.20,42.8,-123.2,42.675,-123.275,28.9,8,42.872,-124.334,1329,0.4155,85
KEB,keb,42.80_-123.60,42.8,-123.6,42.775,-123.5,31.85,10,42.872,-124.334,1272,0.2946,85
KEB,keb,43.20_-123.20,43.2,-123.2,43.1,-123.25,42.27,1,42.872,-124.334,1024,0.4321,85
KEB,keb,43.20_-123.60,43.2,-123.6,43.15,-123.5,34.07,17,42.872,-124.334,1320,0.2328,85
KEB,keb,43.20_-124.00,43.2,-124.0,43.2,-123.8,29.1,1,42.872,-124.334,1054,0.3885,85
KEB,keb,43.60_-123.60,43.6,-123.6,43.575,-123.7,30.94,2,42.872,-124.334,1127,0.4154,85
KHBB,khbb,40.80_-122.40,40.8,-122.4,40.75,-122.6,13.02,2,40.66,-123.22,543,0.2791,86
KHBB,khbb,40.80_-122.80,40.8,-122.8,40.9,-122.8,18.75,15,40.66,-123.22,2535,0.3598,86
KHBB,khbb,40.80_-123.20,40.8,-123.2,41.0,-123.1,41.3,1,40.66,-123.22,335,0.3736,86
KHBB,khbb,41.20_-123.20,41.2,-123.2,41.35,-123.1,35.62,7,40.66,-123.22,1828,0.3622,86
KHBB,khbb,41.60_-122.80,41.6,-122.8,41.45,-122.9,20.35,1,40.66,-123.22,1550,0.4597,86
KHBB,khbb,41.60_-123.20,41.6,-123.2,41.5,-123.2,31.64,1,40.66,-123.22,339,0.4435,86
KHMB,khmb,40.00_-122.40,40.0,-122.4,40.05,-122.5,17.31,1,40.875,-123.733,1720,0.0524,87
KHMB,khmb,40.40_-122.80,40.4,-122.8,40.4,-122.8,21.74,5,40.875,-123.733,2063,0.0823,87
KHMB,khmb,40.40_-123.20,40.4,-123.2,40.55,-123.15,30.51,1,40.875,-123.733,1679,0.0745,87
KHMB,khmb,40.80_-122.80,40.8,-122.8,40.9,-122.85,20.98,3,40.875,-123.733,2007,0.0486,87
KHMB,khmb,41.20_-122.80,41.2,-122.8,41.3,-122.825,20.46,2,40.875,-123.733,2031,0.1422,87
KHMB,khmb,41.20_-123.20,41.2,-123.2,41.2,-123.05,21.28,3,40.875,-123.733,1939,0.0532,87
KHMB,khmb,41.60_-122.80,41.6,-122.8,41.7,-122.8,18.83,1,40.875,-123.733,1637,0.0769,87
KHMB,khmb,41.60_-123.20,41.6,-123.2,41.525,-123.3,34.47,2,40.875,-123.733,1956,0.0874,87
KMR,kmr,40.40_-122.40,40.4,-122.4,40.4,-122.55,19.62,1,40.202,-123.709,163,0.1625,88
KMR,kmr,40.80_-122.80,40.8,-122.8,40.6,-122.7,18.41,1,40.202,-123.709,97,0.2942,88
KRMB,krmb,40.80_-122.80,40.8,-122.8,40.85,-122.9,27.87,1,41.523,-123.908,3174,0.222,89
KRMB,krmb,41.20_-122.80,41.2,-122.8,41.175,-122.95,22.44,4,41.523,-123.908,3355,0.2234,89
KRMB,krmb,41.20_-123.20,41.2,-123.2,41.3,-123.15,35.73,33,41.523,-123.908,3364,0.1963,89
KRMB,krmb,41.60_-123.20,41.6,-123.2,41.6,-123.3,35.32,26,41.523,-123.908,3360,0.1866,89
KRMB,krmb,41.60_-123.60,41.6,-123.6,41.6,-123.45,38.0,1,41.523,-123.908,2461,0.3458,89
KRMB,krmb,42.00_-123.20,42.0,-123.2,41.9,-123.35,37.7,5,41.523,-123.908,3328,0.2106,89
KRMB,krmb,42.00_-123.60,42.0,-123.6,41.9,-123.45,42.11,3,41.523,-123.908,3334,0.2141,89
KRMB,krmb,42.40_-123.20,42.4,-123.2,42.3,-123.375,38.24,6,41.523,-123.908,3343,0.2309,89
KRP,krp,40.40_-122.80,40.4,-122.8,40.45,-122.8,31.99,2,41.158,-124.023,3897,0.3101,90
KRP,krp,40.80_-122.80,40.8,-122.8,40.725,-122.725,17.69,6,41.158,-124.023,3991,0.3039,90
KRP,krp,40.80_-123.20,40.8,-123.2,40.75,-123.05,23.19,6,41.158,-124.023,4174,0.354,90
KRP,krp,41.20_-122.80,41.2,-122.8,41.35,-122.9,20.06,7,41.158,-124.023,4127,0.4147,90
KRP,krp,41.20_-123.20,41.2,-123.2,41.3,-123.2,35.73,7,41.158,-124.023,3887,0.4314,90
KRP,krp,41.60_-122.80,41.6,-122.8,41.55,-122.825,17.57,2,41.158,-124.023,3669,0.4629,90
KRP,krp,41.60_-123.20,41.6,-123.2,41.55,-123.0,27.86,3,41.158,-124.023,2684,0.5388,90
KRP,krp,41.60_-123.60,41.6,-123.6,41.8,-123.475,42.22,2,41.158,-124.023,1008,0.6926,90
KRP,krp,42.00_-123.20,42.0,-123.2,42.0,-123.3,36.56,3,41.158,-124.023,3879,0.4274,90
KSXB,ksxb,41.20_-123.20,41.2,-123.2,41.375,-123.1,35.29,4,41.83,-123.877,5444,0.1878,91
KSXB,ksxb,41.60_-123.20,41.6,-123.2,41.7,-123.3,35.27,15,41.83,-123.877,5524,0.1409,91
KSXB,ksxb,41.60_-123.60,41.6,-123.6,41.7,-123.45,41.41,1,41.83,-123.877,4322,0.1627,91
KSXB,ksxb,42.00_-123.20,42.0,-123.2,42.1,-123.35,39.36,11,41.83,-123.877,5547,0.1281,91
KSXB,ksxb,42.00_-123.60,42.0,-123.6,42.125,-123.45,44.69,4,41.83,-123.877,5488,0.1124,91
KSXB,ksxb,42.40_-123.20,42.4,-123.2,42.25,-123.35,39.02,23,41.83,-123.877,5546,0.0994,91
KSXB,ksxb,42.40_-123.60,42.4,-123.6,42.45,-123.5,39.43,18,41.83,-123.877,5550,0.1002,91
KSXB,ksxb,42.40_-124.00,42.4,-124.0,42.375,-123.825,29.68,2,41.83,-123.877,5280,0.1071,91
KUHN,kuhn,46.00_-123.20,46.0,-123.2,45.95,-123.4,37.13,1,45.785,-122.896,1465,0.0725,92
LACKA,lacka,46.00_-123.20,46.0,-123.2,46.0,-123.2,28.64,10,46.852,-122.486,1687,0.0432,93
LACKA,lacka,46.00_-123.60,46.0,-123.6,45.95,-123.45,27.75,1,46.852,-122.486,1687,0.0554,93
LACKA,lacka,46.40_-122.80,46.4,-122.8,46.4,-122.825,23.37,4,46.852,-122.486,1687,0.0597,93
LACKA,lacka,46.40_-123.20,46.4,-123.2,46.45,-123.15,32.83,11,46.852,-122.486,1687,0.0494,93
LACKA,lacka,46.80_-122.40,46.8,-122.4,46.95,-122.55,28.78,3,46.852,-122.486,1687,0.0632,93
LACKA,lacka,46.80_-122.80,46.8,-122.8,46.9,-122.825,42.62,10,46.852,-122.486,1687,0.0422,93
LACKA,lacka,46.80_-123.20,46.8,-123.2,46.7,-123.05,41.72,9,46.852,-122.486,1687,0.0421,93
LACKA,lacka,47.20_-122.40,47.2,-122.4,47.25,-122.6,39.21,3,46.852,-122.486,1687,0.0354,93
LACKA,lacka,47.20_-122.80,47.2,-122.8,47.25,-122.75,33.43,19,46.852,-122.486,1687,0.041,93
LACKA,lacka,47.20_-123.20,47.2,-123.2,47.2,-123.15,41.16,13,46.852,-122.486,1687,0.0347,93
LACKA,lacka,47.60_-122.40,47.6,-122.4,47.575,-122.475,19.84,4,46.852,-122.486,1687,0.0471,93
LACKA,lacka,47.60_-122.80,47.6,-122.8,47.6,-122.85,21.79,16,46.852,-122.486,1687,0.0489,93
LACKA,lacka,47.60_-123.20,47.6,-123.2,47.55,-123.1,38.07,15,46.852,-122.486,1687,0.0422,93
LAIR,lair,42.80_-123.20,42.8,-123.2,42.65,-123.35,29.68,3,43.161,-123.931,911,0.4155,94
LAIR,lair,42.80_-123.60,42.8,-123.6,42.775,-123.5,31.85,2,43.161,-123.931,833,0.385,94
LAIR,lair,43.20_-123.60,43.2,-123.6,43.175,-123.5,34.22,2,43.161,-123.931,930,0.3893,94
LAIR,lair,43.60_-123.60,43.6,-123.6,43.8,-123.6,28.94,1,43.161,-123.931,658,0.5314,94
LBR,lbr,40.80_-122.40,40.8,-122.4,40.65,-122.6,21.66,4,41.409,-122.068,2432,0.1776,95
LBR,lbr,40.80_-122.80,40.8,-122.8,40.8,-122.8,19.43,23,41.409,-122.068,2447,0.1258,95
LBR,lbr,40.80_-123.20,40.8,-123.2,40.875,-123.1,36.52,12,41.409,-122.068,2414,0.1895,95
LBR,lbr,41.20_-122.80,41.2,-122.8,41.15,-122.85,19.99,19,41.409,-122.068,2455,0.1587,95
LBR,lbr,41.20_-123.20,41.2,-123.2,41.225,-123.15,34.35,28,41.409,-122.068,2447,0.1414,95
LBR,lbr,41.60_-122.80,41.6,-122.8,41.65,-122.85,17.0,6,41.409,-122.068,2395,0.1724,95
LBR,lbr,41.60_-123.20,41.6,-123.2,41.625,-123.175,32.27,20,41.409,-122.068,2453,0.1524,95
LBR,lbr,42.00_-123.20,42.0,-123.2,41.975,-123.25,34.9,4,41.409,-122.068,2453,0.1874,95
LBR,lbr,42.40_-123.20,42.4,-123.2,42.3,-123.35,39.02,3,41.409,-122.068,2386,0.1872,95
LCCR,lccr,44.40_-123.60,44.4,-123.6,44.475,-123.725,23.06,4,45.206,-122.478,4664,0.0723,96
LCCR,lccr,44.80_-123.20,44.8,-123.2,44.9,-123.3,32.2,11,45.206,-122.478,4665,0.0764,96
LCCR,lccr,44.80_-123.60,44.8,-123.6,44.9,-123.55,27.54,18,45.206,-122.478,4664,0.0709,96
LCCR,lccr,45.20_-123.20,45.2,-123.2,45.3,-123.225,22.49,24,45.206,-122.478,4664,0.0665,96
LCCR,lccr,45.20_-123.60,45.2,-123.6,45.15,-123.5,29.54,4,45.206,-122.478,4660,0.1269,96
LCCR,lccr,45.60_-123.20,45.6,-123.2,45.7,-123.3,26.65,10,45.206,-122.478,4663,0.0758,96
LCCR,lccr,45.60_-123.60,45.6,-123.6,45.575,-123.475,35.83,2,45.206,-122.478,4649,0.1082,96
LCCR,lccr,46.00_-123.20,46.0,-123.2,45.9,-123.25,34.05,2,45.206,-122.478,4661,0.0939,96
LCM,lcm,40.40_-122.40,40.4,-122.4,40.45,-122.4,20.63,5,40.147,-121.523,366,0.2053,97
LCM,lcm,40.40_-122.80,40.4,-122.8,40.5,-122.725,29.87,8,40.147,-121.523,373,0.1636,97
LCM,lcm,40.80_-122.40,40.8,-122.4,40.7,-122.6,20.33,7,40.147,-121.523,369,0.2254,97
LCM,lcm,40.80_-122.80,40.8,-122.8,40.85,-122.75,19.61,23,40.147,-121.523,376,0.1507,97
LCOW,lcow,40.40_-122.40,40.4,-122.4,40.5,-122.55,22.02,1,40.643,-122.185,2223,0.0722,98
LCOW,lcow,40.40_-122.80,40.4,-122.8,40.45,-122.8,27.9,2,40.643,-122.185,2223,0.0967,98
LCOW,lcow,40.80_-122.80,40.8,-122.8,40.9,-122.85,19.9,41,40.643,-122.185,2225,0.0668,98
LCOW,lcow,40.80_-123.20,40.8,-123.2,40.85,-123.0,36.65,23,40.643,-122.185,2225,0.0531,98
LCOW,lcow,41.20_-122.80,41.2,-122.8,41.15,-122.9,20.85,10,40.643,-122.185,2225,0.0934,98
LCOW,lcow,41.20_-123.20,41.2,-123.2,41.1,-123.15,34.94,27,40.643,-122.185,2225,0.0755,98
LCOW,lcow,41.60_-122.80,41.6,-122.8,41.5,-122.95,24.1,1,40.643,-122.185,2225,0.0743,98
LCOW,lcow,41.60_-123.20,41.6,-123.2,41.475,-123.175,32.98,4,40.643,-122.185,2225,0.0692,98
LDH,ldh,40.00_-122.40,40.0,-122.4,40.125,-122.45,21.92,16,40.512,-121.582,5754,0.1226,99
LDH,ldh,40.00_-122.80,40.0,-122.8,40.1,-122.775,12.98,6,40.512,-121.582,5755,0.1361,99
LDH,ldh,40.40_-122.40,40.4,-122.4,40.45,-122.55,19.53,23,40.512,-121.582,5752,0.1154,99
LDH,ldh,40.40_-122.80,40.4,-122.8,40.45,-122.75,23.6,17,40.512,-121.582,5754,0.1469,99
LDH,ldh,40.80_-122.40,40.8,-122.4,40.725,-122.6,21.38,8,40.512,-121.582,5752,0.132,99
LDH,ldh,40.80_-122.80,40.8,-122.8,40.75,-122.75,20.11,53,40.512,-121.582,5756,0.1292,99
LDH,ldh,41.20_-122.80,41.2,-122.8,41.1,-122.85,19.87,13,40.512,-121.582,5753,0.1295,99
LDL,ldl,40.40_-122.40,40.4,-122.4,40.55,-122.55,20.1,1,41.381,-122.294,3168,0.0392,100
LDL,ldl,40.80_-122.40,40.8,-122.4,40.65,-122.6,17.93,3,41.381,-122.294,3168,0.0989,100
LDL,ldl,40.80_-122.80,40.8,-122.8,40.85,-122.8,18.76,16,41.381,-122.294,3169,0.053,100
LDL,ldl,40.80_-123.20,40.8,-123.2,40.925,-123.025,38.84,4,41.381,-122.294,3168,0.0599,100
LDL,ldl,41.20_-122.80,41.2,-122.8,41.2,-122.95,22.2,23,41.381,-122.294,3169,0.0522,100
LDL,ldl,41.20_-123.20,41.2,-123.2,41.35,-123.05,31.48,32,41.381,-122.294,3169,0.0493,100
LDL,ldl,41.60_-122.80,41.6,-122.8,41.625,-122.875,18.34,2,41.381,-122.294,3139,0.0971,100
LDL,ldl,41.60_-123.20,41.6,-123.2,41.575,-123.15,33.19,8,41.381,-122.294,3169,0.0625,100
LDL,ldl,42.00_-123.20,42.0,-123.2,42.05,-123.3,37.13,6,41.381,-122.294,3169,0.0555,100
LDL,ldl,42.00_-123.60,42.0,-123.6,42.15,-123.45,44.98,1,41.381,-122.294,3168,0.0625,100
LDL,ldl,42.40_-123.20,42.4,-123.2,42.2,-123.4,42.88,1,41.381,-122.294,3106,0.1131,100
LEBA,leba,46.00_-123.20,46.0,-123.2,45.9,-123.25,35.82,6,46.546,-123.563,2460,0.1963,101
LEBA,leba,46.40_-122.80,46.4,-122.8,46.575,-122.75,32.36,4,46.546,-123.563,2663,0.2895,101
LEBA,leba,46.40_-123.20,46.4,-123.2,46.275,-123.1,23.29,16,46.546,-123.563,2773,0.1559,101
LEBA,leba,46.80_-122.80,46.8,-122.8,46.85,-122.75,37.15,21,46.546,-123.563,2772,0.1289,101
LEBA,leba,46.80_-123.20,46.8,-123.2,46.85,-123.1,34.63,3,46.546,-123.563,2584,0.152,101
LEBA,leba,47.20_-122.80,47.2,-122.8,47.35,-122.85,40.0,29,46.546,-123.563,2793,0.0963,101
LEBA,leba,47.20_-123.20,47.2,-123.2,47.3,-123.1,42.64,8,46.546,-123.563,2731,0.1316,101
LEID,leid,46.00_-123.20,46.0,-123.2,45.95,-123.25,42.72,1,46.829,-123.465,725,0.0476,102
LEID,leid,46.80_-122.80,46.8,-122.8,46.75,-122.85,21.52,1,46.829,-123.465,143,0.2012,102
LEID,leid,47.60_-122.80,47.6,-122.8,47.6,-122.85,18.52,3,46.829,-123.465,979,0.058,102
LEID,leid,47.60_-123.20,47.6,-123.2,47.6,-123.1,43.49,1,46.829,-123.465,929,0.0523,102
LGY,lgy,40.40_-122.40,40.4,-122.4,40.45,-122.6,20.63,1,41.345,-122.196,1929,0.1743,103
LGY,lgy,40.40_-122.80,40.4,-122.8,40.5,-122.7,23.21,3,41.345,-122.196,2754,0.2942,103
LGY,lgy,40.80_-122.40,40.8,-122.4,40.7,-122.6,20.33,7,41.345,-122.196,2916,0.1445,103
LGY,lgy,40.80_-122.80,40.8,-122.8,40.825,-122.775,20.92,30,41.345,-122.196,2985,0.1273,103
LGY,lgy,40.80_-123.20,40.8,-123.2,40.8,-123.05,35.56,4,41.345,-122.196,2930,0.1439,103
LGY,lgy,41.20_-122.80,41.2,-122.8,41.25,-122.9,21.45,7,41.345,-122.196,2935,0.1228,103
LGY,lgy,41.20_-123.20,41.2,-123.2,41.25,-123.1,34.94,25,41.345,-122.196,2935,0.1127,103
LGY,lgy,41.60_-122.80,41.6,-122.8,41.625,-122.875,18.34,2,41.345,-122.196,2770,0.1201,103
LGY,lgy,41.60_-123.20,41.6,-123.2,41.6,-123.275,34.74,10,41.345,-122.196,2915,0.1003,103
LGY,lgy,42.00_-123.20,42.0,-123.2,42.05,-123.3,37.7,5,41.345,-122.196,2956,0.1151,103
LGY,lgy,42.00_-123.60,42.0,-123.6,42.15,-123.45,44.98,1,41.345,-122.196,2851,0.1819,103
LGY,lgy,42.40_-123.20,42.4,-123.2,42.2,-123.35,40.49,1,41.345,-122.196,2634,0.1732,103
LMC,lmc,40.80_-122.80,40.8,-122.8,41.0,-122.8,18.75,1,41.274,-122.122,3609,0.165,104
LMC,lmc,41.20_-122.80,41.2,-122.8,41.05,-122.8,18.69,1,41.274,-122.122,2556,0.1106,104
LMC,lmc,41.20_-123.20,41.2,-123.2,41.35,-123.025,29.16,2,41.274,-122.122,3630,0.1245,104
LMC,lmc,41.60_-123.20,41.6,-123.2,41.45,-123.1,34.32,1,41.274,-122.122,607,0.0986,104
LOKI,loki,44.40_-123.60,44.4,-123.6,44.525,-123.6,28.96,10,45.062,-123.108,2277,0.0452,105
LOKI,loki,44.80_-123.20,44.8,-123.2,45.0,-123.25,32.2,1,45.062,-123.108,2277,0.0854,105
LOKI,loki,44.80_-123.60,44.8,-123.6,44.85,-123.6,28.76,15,45.062,-123.108,2277,0.0419,105
LOKI,loki,45.20_-123.20,45.2,-123.2,45.2,-123.3,24.52,20,45.062,-123.108,2277,0.0476,105
LOKI,loki,45.20_-123.60,45.2,-123.6,45.2,-123.45,32.85,8,45.062,-123.108,2277,0.0585,105
LOKI,loki,45.60_-123.20,45.6,-123.2,45.55,-123.35,32.79,12,45.062,-123.108,2277,0.0727,105
LOKI,loki,45.60_-123.60,45.6,-123.6,45.5,-123.45,49.93,1,45.062,-123.108,2277,0.0453,105
LOKI,loki,46.00_-123.20,46.0,-123.2,45.85,-123.2,33.77,1,45.062,-123.108,2277,0.1401,105
LOPEZ,lopez,47.60_-123.20,47.6,-123.2,47.775,-123.125,43.38,6,48.437,-122.887,1660,0.1427,106
LOPEZ,lopez,48.00_-123.20,48.0,-123.2,47.9,-123.25,42.09,6,48.437,-122.887,1660,0.1707,106
LOPEZ,lopez,48.40_-123.60,48.4,-123.6,48.35,-123.7,28.7,18,48.437,-122.887,1660,0.1489,106
LOPEZ,lopez,48.40_-124.00,48.4,-124.0,48.5,-123.85,31.28,28,48.437,-122.887,1660,0.1508,106
LOPEZ,lopez,48.80_-123.60,48.8,-123.6,48.7,-123.75,25.87,5,48.437,-122.887,1660,0.1946,106
LOPEZ,lopez,48.80_-124.00,48.8,-124.0,48.7,-124.1,30.58,28,48.437,-122.887,1660,0.1614,106
LTC,ltc,40.00_-122.40,40.0,-122.4,40.125,-122.4,22.55,20,40.209,-122.126,3649,0.03,107
LTC,ltc,40.00_-122.80,40.0,-122.8,40.0,-122.8,12.27,13,40.209,-122.126,3629,0.0286,107
LTC,ltc,40.00_-123.20,40.0,-123.2,39.9,-123.0,12.19,1,40.209,-122.126,3518,0.0329,107
LTC,ltc,40.40_-122.40,40.4,-122.4,40.4,-122.5,21.51,15,40.209,-122.126,3637,0.028,107
LTC,ltc,40.40_-122.80,40.4,-122.8,40.4,-122.8,29.65,25,40.209,-122.126,3712,0.0281,107
LTC,ltc,40.40_-123.20,40.4,-123.2,40.375,-123.0,39.84,6,40.209,-122.126,3645,0.0374,107
LTC,ltc,40.80_-122.00,40.8,-122.0,40.75,-121.975,15.52,2,40.209,-122.126,3564,0.0344,107
