patch,date,dvv,cc_max,n_stack
48.050_-123.850__c46,2017-07-01,-0.0017668390907738,0.99758769198859,30
48.050_-123.850__c46,2017-07-02,-0.0019253670612697,0.9979603799672064,30
48.050_-123.850__c46,2017-07-03,-0.0021450158871975,0.997570110730562,30
48.050_-123.850__c46,2017-07-04,-0.0019494568061821,0.997823368356356,30
48.050_-123.850__c46,2017-07-05,-0.0019083243928192,0.9979625932005396,30
48.050_-123.850__c46,2017-07-06,-0.0020365734021697,0.9975171952069124,30
48.050_-123.850__c46,2017-07-07,-0.0020274698772822,0.9973838461710688,30
48.050_-123.850__c46,2017-07-08,-0.0020665120998708,0.997363762375519,30
48.050_-123.850__c46,2017-07-09,-0.002083317178103,0.9971529089828054,30
48.050_-123.850__c46,2017-07-10,-0.0021507182797841,0.9970380116814576,30
48.050_-123.850__c46,2017-07-11,-0.0021317466558345,0.9970526263814736,30
48.050_-123.850__c46,2017-07-12,-0.0022395568742345,0.996854409907154,30
48.050_-123.850__c46,2017-07-13,-0.0022059517168544,0.9969975848581628,30
48.050_-123.850__c46,2017-07-14,-0.0021567451656114,0.9967853435129668,30
48.050_-123.850__c46,2017-07-15,-0.0020595551016266,0.9970218531102508,30
48.050_-123.850__c46,2017-07-16,-0.0021611522175936,0.9970627606341862,30
48.050_-123.850__c46,2017-07-17,-0.0021329976109478,0.9967216535206672,30
48.050_-123.850__c46,2017-07-18,-0.0020870296861769,0.9966030483200042,30
48.050_-123.850__c46,2017-07-19,-0.0020036367753781,0.9967092401331796,30
48.050_-123.850__c46,2017-07-20,-0.0020567441495807,0.9969018132051676,30
48.050_-123.850__c46,2017-07-21,-0.0020212620817022,0.9970458701720434,30
48.050_-123.850__c46,2017-07-22,-0.0018277141326947,0.9975794593433448,30
48.050_-123.850__c46,2017-07-23,-0.001759088386234,0.9978390087927892,30
48.050_-123.850__c46,2017-07-24,-0.0019055682181332,0.9973546257948984,30
48.050_-123.850__c46,2017-07-25,-0.0021885054927129,0.9961569719952053,30
48.050_-123.850__c46,2017-07-26,-0.0021569852274264,0.9960810977732912,30
48.050_-123.850__c46,2017-07-27,-0.0022790904353721,0.9959674328749902,30
48.050_-123.850__c46,2017-07-28,-0.002200835754635,0.996198461583766,30
48.050_-123.850__c46,2017-07-29,-0.0020633191597661,0.996276387630389,30
48.050_-123.850__c46,2017-07-30,-0.0024403450991891,0.995396576195788,30
48.050_-123.850__c46,2017-07-31,-0.0022991175616033,0.9949440872401636,30
48.050_-123.850__c46,2017-08-01,-0.00232181139589,0.9938352954104988,30
48.050_-123.850__c46,2017-08-02,-0.0022056574503044,0.9935754291286896,30
48.050_-123.850__c46,2017-08-03,-0.0023590847440518,0.9929094599432158,30
48.050_-123.850__c46,2017-08-04,-0.00243242719337,0.9927173530078756,30
48.050_-123.850__c46,2017-08-05,-0.0023943291242234,0.9922920903250068,30
48.050_-123.850__c46,2017-08-06,-0.0023956561299458,0.9919243386702964,30
48.050_-123.850__c46,2017-08-07,-0.0025126503714427,0.9913525910314366,30
48.050_-123.850__c46,2017-08-08,-0.0027876741289664,0.9910971616981514,30
48.050_-123.850__c46,2017-08-09,-0.0029440175701907,0.990821356667605,30
