station,patch,n_days,first,last,span_d,cov_station,cov_own_span,max_gap_d,p90_gap_d,med_cc,med_nstack,flag_gappy,flag_bursty,flag_short,flag_lowcc,quality
B030,44.700_-123.600__c355,5161,2008-02-13,2026-06-05,6688,0.787,0.789,340,1.0,0.962,30,False,False,False,False,GOOD
B030,44.750_-123.550__c317,6018,2008-01-28,2026-06-05,6704,0.917,0.917,75,1.0,0.865,29,False,False,False,False,GOOD
B030,44.800_-123.300__c538,6494,2008-01-28,2026-06-05,6704,0.99,0.99,75,1.0,0.956,30,False,False,False,False,GOOD
B030,44.850_-123.400__c16,6548,2008-01-28,2026-06-05,6704,0.998,0.998,75,1.0,0.955,30,False,False,False,False,GOOD
B032,42.750_-123.250__c290,6440,2008-02-18,2026-06-05,6683,1.0,1.0,148,1.0,0.99,30,False,False,False,False,GOOD
B032,42.750_-123.250__c418,6441,2008-02-18,2026-06-05,6683,1.0,1.0,148,1.0,0.994,30,False,False,False,False,GOOD
B032,42.750_-123.550__c177,6441,2008-02-18,2026-06-05,6683,1.0,1.0,148,1.0,0.968,30,False,False,False,False,GOOD
B032,42.750_-123.550__c225,6431,2008-02-19,2026-06-05,6682,0.998,0.998,149,1.0,0.99,30,False,False,False,False,GOOD
B032,42.800_-123.200__c765,6430,2008-02-18,2026-06-05,6683,0.998,0.998,149,1.0,0.956,30,False,False,False,False,GOOD
B032,42.800_-123.250__c914,1043,2008-02-23,2025-11-28,6489,0.162,0.167,302,9.0,0.815,10,True,True,False,False,BAD
B032,42.800_-123.400__c1,6430,2008-02-18,2026-06-05,6683,0.998,0.998,149,1.0,0.994,30,False,False,False,False,GOOD
B032,42.800_-123.400__c824,116,2010-08-11,2026-06-03,5776,0.018,0.021,2240,77.80000000000028,0.913,7,True,True,False,False,BAD
B032,42.800_-123.650__c340,6441,2008-02-18,2026-06-05,6683,1.0,1.0,148,1.0,0.976,30,False,False,False,False,GOOD
B032,42.850_-123.500__c1474,6373,2008-02-18,2026-06-05,6683,0.989,0.989,149,1.0,0.882,30,False,False,False,False,GOOD
B032,42.850_-123.600__c1021,2042,2008-03-31,2026-06-04,6640,0.317,0.318,152,6.0,0.962,14,True,False,False,False,BAD
B032,42.900_-123.050__c189,6431,2008-02-18,2026-06-05,6683,0.998,0.998,149,1.0,0.978,30,False,False,False,False,GOOD
B032,42.900_-123.300__c1405,6272,2008-02-19,2026-06-05,6682,0.974,0.974,149,1.0,0.995,30,False,False,False,False,GOOD
B032,42.900_-123.400__c1129,132,2008-09-10,2025-12-31,6322,0.02,0.022,2052,21.0,0.976,9,True,True,False,False,BAD
B032,42.900_-123.400__c420,4973,2008-02-19,2026-06-05,6682,0.772,0.772,150,2.0,0.835,25,False,False,False,False,GOOD
B032,42.950_-123.250__c169,6441,2008-02-18,2026-06-05,6683,1.0,1.0,148,1.0,0.987,30,False,False,False,False,GOOD
B032,42.950_-123.350__c1275,95,2008-05-26,2025-01-08,6072,0.015,0.016,1367,61.10000000000004,0.831,8,True,True,False,False,BAD
B032,43.000_-123.300__c56,6425,2008-02-18,2026-06-05,6683,0.997,0.997,149,1.0,0.971,30,False,False,False,False,GOOD
B032,43.000_-123.450__c68,6442,2008-02-18,2026-06-05,6683,1.0,1.0,148,1.0,0.983,30,False,False,False,False,GOOD
B032,43.000_-123.750__c923,6433,2008-02-18,2026-06-05,6683,0.999,0.999,148,1.0,0.993,30,False,False,False,False,GOOD
B032,43.050_-123.450__c75,6441,2008-02-18,2026-06-05,6683,1.0,1.0,148,1.0,0.978,30,False,False,False,False,GOOD
B032,43.050_-123.800__c252,3159,2008-02-21,2026-05-30,6674,0.49,0.491,162,4.0,0.974,17,True,False,False,False,BAD
B032,43.100_-123.050__c48,6438,2008-02-18,2026-06-05,6683,0.999,0.999,148,1.0,0.992,30,False,False,False,False,GOOD
B032,43.100_-123.300__c78,6437,2008-02-18,2026-06-05,6683,0.999,0.999,148,1.0,0.98,30,False,False,False,False,GOOD
B032,43.100_-123.700__c587,879,2008-02-23,2025-11-25,6486,0.136,0.141,289,9.0,0.987,11,True,True,False,False,BAD
B032,43.100_-123.850__c315,6441,2008-02-18,2026-06-05,6683,1.0,1.0,148,1.0,0.987,30,False,False,False,False,GOOD
B032,43.150_-123.350__c1450,6430,2008-02-18,2026-06-05,6683,0.998,0.998,149,1.0,0.988,30,False,False,False,False,GOOD
B032,43.150_-123.650__c885,6390,2008-02-18,2026-06-05,6683,0.992,0.992,149,1.0,0.907,30,False,False,False,False,GOOD
B032,43.200_-123.400__c309,6419,2008-02-18,2026-06-05,6683,0.996,0.996,149,1.0,0.887,30,False,False,False,False,GOOD
B032,43.200_-123.400__c777,6439,2008-02-18,2026-06-05,6683,1.0,1.0,148,1.0,0.995,30,False,False,False,False,GOOD
B032,43.200_-123.800__c581,6430,2008-02-18,2026-06-05,6683,0.998,0.998,149,1.0,0.985,30,False,False,False,False,GOOD
B032,43.200_-123.900__c78,6441,2008-02-18,2026-06-05,6683,1.0,1.0,148,1.0,0.991,30,False,False,False,False,GOOD
B032,43.250_-123.600__c404,6440,2008-02-18,2026-06-05,6683,1.0,1.0,148,1.0,0.987,30,False,False,False,False,GOOD
B032,43.350_-123.500__c55,6431,2008-02-18,2026-06-05,6683,0.998,0.998,149,1.0,0.992,30,False,False,False,False,GOOD
B032,43.350_-123.700__c64,6064,2008-02-19,2026-06-05,6682,0.941,0.941,150,1.0,0.982,28,False,False,False,False,GOOD
B032,43.400_-123.600__c1066,6429,2008-02-18,2026-06-05,6683,0.998,0.998,149,1.0,0.993,30,False,False,False,False,GOOD
B032,43.450_-123.150__c241,6440,2008-02-18,2026-06-05,6683,1.0,1.0,148,1.0,0.986,30,False,False,False,False,GOOD
B032,43.450_-123.350__c206,5845,2008-02-19,2026-06-05,6682,0.907,0.907,151,1.0,0.948,28,False,False,False,False,GOOD
B032,43.450_-123.450__c124,6045,2008-02-19,2026-06-05,6682,0.938,0.939,150,1.0,0.99,29,False,False,False,False,GOOD
B032,43.450_-123.600__c1371,6438,2008-02-18,2026-06-05,6683,0.999,0.999,148,1.0,0.991,30,False,False,False,False,GOOD
B032,43.500_-123.150__c31,6439,2008-02-18,2026-06-05,6683,1.0,1.0,148,1.0,0.973,30,False,False,False,False,GOOD
B032,43.500_-123.300__c251,6440,2008-02-18,2026-06-05,6683,1.0,1.0,148,1.0,0.974,30,False,False,False,False,GOOD
B032,43.500_-123.600__c822,2068,2008-03-10,2026-06-04,6661,0.321,0.322,154,6.0,0.962,14,True,False,False,False,BAD
B032,43.550_-123.350__c934,6441,2008-02-18,2026-06-05,6683,1.0,1.0,148,1.0,0.982,30,False,False,False,False,GOOD
B032,43.550_-123.400__c495,6441,2008-02-18,2026-06-05,6683,1.0,1.0,148,1.0,0.986,30,False,False,False,False,GOOD
B032,43.550_-123.450__c939,6437,2008-02-18,2026-06-05,6683,0.999,0.999,148,1.0,0.96,30,False,False,False,False,GOOD
B032,43.550_-123.550__c83,6428,2008-02-18,2026-06-05,6683,0.998,0.998,148,1.0,0.991,30,False,False,False,False,GOOD
B032,43.600_-123.100__c229,6439,2008-02-18,2026-06-05,6683,1.0,1.0,148,1.0,0.974,30,False,False,False,False,GOOD
B032,43.600_-123.300__c567,6438,2008-02-18,2026-06-05,6683,0.999,0.999,148,1.0,0.769,30,False,False,False,False,GOOD
B032,43.600_-123.350__c1320,6441,2008-02-18,2026-06-05,6683,1.0,1.0,148,1.0,0.989,30,False,False,False,False,GOOD
B032,43.600_-123.500__c341,5425,2008-02-20,2026-06-05,6681,0.842,0.842,151,2.0,0.966,27,False,False,False,False,GOOD
B032,43.600_-123.750__c111,5679,2008-02-19,2026-06-05,6682,0.882,0.882,150,2.0,0.962,27,False,False,False,False,GOOD
B032,43.650_-123.300__c1020,6274,2008-02-19,2026-06-05,6682,0.974,0.974,150,1.0,0.935,30,False,False,False,False,GOOD
B032,43.650_-123.300__c400,6438,2008-02-18,2026-06-05,6683,0.999,0.999,148,1.0,0.99,30,False,False,False,False,GOOD
B032,43.650_-123.350__c1291,6434,2008-02-18,2026-06-05,6683,0.999,0.999,148,1.0,0.986,30,False,False,False,False,GOOD
B032,43.650_-123.500__c902,2473,2008-02-28,2026-06-04,6672,0.384,0.385,152,5.0,0.961,15,True,False,False,False,BAD
B032,43.650_-123.600__c394,6204,2008-02-18,2026-06-05,6683,0.963,0.963,150,1.0,0.861,29,False,False,False,False,GOOD
B032,43.650_-123.650__c159,6441,2008-02-18,2026-06-05,6683,1.0,1.0,148,1.0,0.982,30,False,False,False,False,GOOD
B032,43.700_-123.350__c268,6441,2008-02-18,2026-06-05,6683,1.0,1.0,148,1.0,0.976,30,False,False,False,False,GOOD
B032,43.700_-123.600__c1437,6432,2008-02-18,2026-06-05,6683,0.998,0.998,149,1.0,0.965,30,False,False,False,False,GOOD
B032,43.700_-123.750__c155,1001,2008-02-21,2026-06-03,6678,0.155,0.156,336,9.0,0.922,10,True,True,False,False,BAD
B032,43.750_-123.650__c62,6442,2008-02-18,2026-06-05,6683,1.0,1.0,148,1.0,0.981,30,False,False,False,False,GOOD
B032,43.800_-123.250__c527,6430,2008-02-18,2026-06-05,6683,0.998,0.998,149,1.0,0.986,30,False,False,False,False,GOOD
B032,43.800_-123.450__c1122,6433,2008-02-18,2026-06-05,6683,0.999,0.999,149,1.0,0.984,30,False,False,False,False,GOOD
B032,43.800_-123.500__c955,6441,2008-02-18,2026-06-05,6683,1.0,1.0,148,1.0,0.989,30,False,False,False,False,GOOD
B032,43.800_-123.550__c117,6439,2008-02-18,2026-06-05,6683,1.0,1.0,148,1.0,0.984,30,False,False,False,False,GOOD
B032,43.800_-123.600__c540,5511,2008-02-19,2026-06-04,6681,0.855,0.856,150,2.0,0.95,27,False,False,False,False,GOOD
B032,43.800_-123.700__c148,1153,2008-02-23,2026-05-05,6647,0.179,0.18,305,9.0,0.956,10,True,True,False,False,BAD
B032,43.850_-123.300__c163,6429,2008-02-18,2026-06-05,6683,0.998,0.998,149,1.0,0.967,30,False,False,False,False,GOOD
B032,43.900_-123.300__c1040,1561,2008-02-27,2026-03-13,6590,0.242,0.246,200,7.0,0.979,13,True,True,False,False,BAD
B032,43.900_-123.450__c247,5090,2008-02-19,2026-06-03,6680,0.79,0.79,152,2.0,0.886,25,False,False,False,False,GOOD
B032,43.900_-123.550__c568,3740,2008-02-20,2026-06-05,6681,0.581,0.581,156,3.0,0.98,19,False,False,False,False,GOOD
B032,43.950_-123.050__c194,1099,2008-02-28,2026-04-30,6637,0.171,0.172,255,10.300000000000068,0.839,9,True,True,False,False,BAD
B032,43.950_-123.300__c993,254,2008-10-07,2026-05-26,6441,0.039,0.041,646,35.80000000000001,0.854,9,True,True,False,False,BAD
B032,44.000_-123.700__c92,4989,2008-02-20,2026-06-05,6681,0.774,0.775,151,2.0,0.951,24,False,False,False,False,GOOD
B032,44.050_-123.250__c464,463,2008-04-19,2025-11-28,6433,0.072,0.075,591,14.0,0.89,9,True,True,False,False,BAD
B032,44.050_-123.300__c293,464,2008-02-23,2026-04-16,6628,0.072,0.073,413,22.600000000000023,0.969,8,True,True,False,False,BAD
B032,44.050_-123.500__c616,6429,2008-02-18,2026-06-05,6683,0.998,0.998,148,1.0,0.996,30,False,False,False,False,GOOD
B032,44.050_-123.500__c73,6439,2008-02-18,2026-06-05,6683,1.0,1.0,148,1.0,0.993,30,False,False,False,False,GOOD
B032,44.450_-123.550__c81,6413,2008-02-19,2026-06-05,6682,0.995,0.996,149,1.0,0.995,30,False,False,False,False,GOOD
B032,44.500_-123.300__c94,6440,2008-02-18,2026-06-05,6683,1.0,1.0,148,1.0,0.99,30,False,False,False,False,GOOD
B032,44.500_-123.600__c1058,6043,2008-02-18,2026-06-05,6683,0.938,0.938,150,1.0,0.965,29,False,False,False,False,GOOD
B032,44.550_-123.200__c88,6441,2008-02-18,2026-06-05,6683,1.0,1.0,148,1.0,0.958,30,False,False,False,False,GOOD
B032,44.550_-123.600__c469,6432,2008-02-18,2026-06-05,6683,0.998,0.998,149,1.0,0.996,30,False,False,False,False,GOOD
B032,44.550_-123.700__c58,6440,2008-02-18,2026-06-05,6683,1.0,1.0,148,1.0,0.994,30,False,False,False,False,GOOD
B033,42.400_-123.200__c455,1574,2008-02-19,2026-04-24,6640,0.241,0.243,264,6.0,0.985,14,True,True,False,False,BAD
B033,42.400_-123.250__c43,6510,2008-02-18,2026-06-05,6683,0.998,0.999,115,1.0,0.997,30,False,False,False,False,GOOD
B033,42.400_-123.350__c537,6519,2008-02-18,2026-06-06,6684,1.0,1.0,115,1.0,0.997,30,False,False,False,False,GOOD
B033,42.400_-123.400__c70,6512,2008-02-18,2026-06-06,6684,0.999,0.999,115,1.0,0.996,30,False,False,False,False,GOOD
B033,42.400_-123.450__c988,6503,2008-02-18,2026-06-05,6683,0.997,0.998,115,1.0,0.995,30,False,False,False,False,GOOD
B033,42.400_-123.500__c1072,6503,2008-02-18,2026-06-05,6683,0.997,0.998,115,1.0,0.983,30,False,False,False,False,GOOD
B033,42.400_-123.550__c895,6487,2008-02-18,2026-06-05,6683,0.995,0.995,115,1.0,0.931,30,False,False,False,False,GOOD
B033,42.400_-123.600__c879,6513,2008-02-18,2026-06-06,6684,0.999,0.999,115,1.0,0.995,30,False,False,False,False,GOOD
B033,42.450_-123.250__c387,6501,2008-02-18,2026-06-05,6683,0.997,0.997,115,1.0,0.984,30,False,False,False,False,GOOD
B033,42.450_-123.400__c454,328,2008-03-12,2025-12-26,6499,0.05,0.052,334,39.400000000000034,0.983,8,True,True,False,False,BAD
B033,42.450_-123.600__c1099,6519,2008-02-18,2026-06-06,6684,1.0,1.0,115,1.0,0.987,30,False,False,False,False,GOOD
B033,42.500_-123.200__c1047,6488,2008-02-18,2026-06-05,6683,0.995,0.995,115,1.0,0.997,30,False,False,False,False,GOOD
B033,42.500_-123.200__c1148,2025,2008-02-18,2026-01-19,6546,0.311,0.317,133,7.0,0.922,14,True,False,False,False,BAD
B033,42.500_-123.300__c340,6519,2008-02-18,2026-06-06,6684,1.0,1.0,115,1.0,0.997,30,False,False,False,False,GOOD
B033,42.500_-123.400__c174,6512,2008-02-18,2026-06-06,6684,0.999,0.999,115,1.0,0.997,30,False,False,False,False,GOOD
B033,42.500_-123.500__c459,6511,2008-02-18,2026-06-05,6683,0.999,0.999,115,1.0,0.981,30,False,False,False,False,GOOD
B033,42.500_-123.550__c749,4709,2008-02-18,2026-06-05,6683,0.722,0.722,128,2.0,0.993,25,False,False,False,False,GOOD
B033,42.500_-123.650__c484,6510,2008-02-18,2026-06-05,6683,0.998,0.999,115,1.0,0.997,30,False,False,False,False,GOOD
B033,42.500_-123.650__c780,6505,2008-02-18,2026-06-05,6683,0.998,0.998,115,1.0,0.997,30,False,False,False,False,GOOD
B033,42.500_-123.800__c314,1853,2008-02-19,2026-03-08,6593,0.284,0.288,197,5.0,0.986,16,True,True,False,False,BAD
B033,42.550_-123.000__c308,6512,2008-02-18,2026-06-06,6684,0.999,0.999,115,1.0,0.996,30,False,False,False,False,GOOD
B033,42.550_-123.500__c335,6515,2008-02-18,2026-06-06,6684,0.999,0.999,115,1.0,0.983,30,False,False,False,False,GOOD
B033,42.550_-124.000__c35,6513,2008-02-18,2026-06-06,6684,0.999,0.999,115,1.0,0.997,30,False,False,False,False,GOOD
B033,42.600_-123.100__c286,6514,2008-02-18,2026-06-05,6683,0.999,0.999,115,1.0,0.993,30,False,False,False,False,GOOD
B033,42.600_-123.150__c115,6514,2008-02-18,2026-06-05,6683,0.999,0.999,115,1.0,0.997,30,False,False,False,False,GOOD
B033,42.600_-123.350__c986,1413,2008-02-19,2026-06-04,6681,0.217,0.217,174,8.0,0.871,11,True,False,False,False,BAD
B033,42.600_-123.400__c803,6510,2008-02-18,2026-06-05,6683,0.998,0.999,115,1.0,0.996,30,False,False,False,False,GOOD
B033,42.600_-123.450__c733,139,2008-02-19,2025-01-08,6169,0.021,0.023,1934,18.89999999999999,0.885,15,True,True,False,False,BAD
B033,42.600_-123.650__c231,6504,2008-02-18,2026-06-05,6683,0.998,0.998,115,1.0,0.992,30,False,False,False,False,GOOD
B033,42.600_-123.700__c223,6495,2008-02-18,2026-06-05,6683,0.996,0.996,115,1.0,0.994,30,False,False,False,False,GOOD
B033,42.650_-123.250__c914,6514,2008-02-18,2026-06-05,6683,0.999,0.999,115,1.0,0.996,30,False,False,False,False,GOOD
B033,42.650_-123.450__c631,5011,2008-02-18,2026-06-05,6683,0.769,0.769,116,2.0,0.896,25,False,False,False,False,GOOD
B033,42.650_-123.650__c120,6470,2008-02-18,2026-06-05,6683,0.992,0.992,115,1.0,0.995,30,False,False,False,False,GOOD
B033,42.650_-123.700__c591,6510,2008-02-18,2026-06-05,6683,0.998,0.999,115,1.0,0.997,30,False,False,False,False,GOOD
B033,42.700_-123.300__c341,6340,2008-02-18,2026-06-05,6683,0.972,0.973,116,1.0,0.99,30,False,False,False,False,GOOD
B033,42.750_-123.200__c858,2268,2008-02-18,2026-05-18,6665,0.348,0.349,165,6.0,0.686,14,True,False,False,False,BAD
B033,42.750_-123.300__c218,6485,2008-02-18,2026-06-05,6683,0.995,0.995,115,1.0,0.793,30,False,False,False,False,GOOD
B033,42.750_-123.350__c771,2470,2008-02-18,2026-06-05,6683,0.379,0.379,122,5.0,0.878,16,True,False,False,False,BAD
B033,42.750_-123.400__c670,6513,2008-02-18,2026-06-05,6683,0.999,0.999,115,1.0,0.993,30,False,False,False,False,GOOD
B033,42.750_-123.400__c887,6502,2008-02-18,2026-06-05,6683,0.997,0.997,115,1.0,0.996,30,False,False,False,False,GOOD
B033,42.750_-123.550__c448,6507,2008-02-18,2026-06-05,6683,0.998,0.998,115,1.0,0.986,30,False,False,False,False,GOOD
B033,42.800_-123.400__c384,6517,2008-02-18,2026-06-06,6684,1.0,1.0,115,1.0,0.995,30,False,False,False,False,GOOD
B033,42.800_-123.650__c279,6492,2008-02-18,2026-06-05,6683,0.996,0.996,115,1.0,0.996,30,False,False,False,False,GOOD
B033,42.850_-123.450__c644,267,2008-02-19,2025-06-24,6336,0.041,0.043,647,34.5,0.689,7,True,True,False,False,BAD
B033,42.850_-123.550__c254,6515,2008-02-18,2026-06-06,6684,0.999,0.999,115,1.0,0.855,30,False,False,False,False,GOOD
B033,42.900_-123.100__c441,6515,2008-02-18,2026-06-05,6683,0.999,0.999,115,1.0,0.997,30,False,False,False,False,GOOD
B033,42.900_-123.350__c777,6508,2008-02-18,2026-06-05,6683,0.998,0.998,115,1.0,0.995,30,False,False,False,False,GOOD
B033,42.900_-123.500__c1325,6128,2008-02-18,2026-06-05,6683,0.94,0.94,115,1.0,0.934,29,False,False,False,False,GOOD
B033,42.900_-123.550__c983,6520,2008-02-18,2026-06-06,6684,1.0,1.0,115,1.0,0.995,30,False,False,False,False,GOOD
B033,42.900_-123.700__c940,6512,2008-02-18,2026-06-05,6683,0.999,0.999,115,1.0,0.998,30,False,False,False,False,GOOD
B033,42.950_-123.050__c189,6516,2008-02-18,2026-06-06,6684,0.999,0.999,115,1.0,0.998,30,False,False,False,False,GOOD
B033,42.950_-123.300__c639,5976,2008-02-18,2026-06-05,6683,0.917,0.917,115,1.0,0.957,28,False,False,False,False,GOOD
B033,43.000_-123.250__c1416,6296,2008-02-18,2026-06-05,6683,0.966,0.966,115,1.0,0.972,30,False,False,False,False,GOOD
B033,43.000_-123.300__c532,2924,2008-02-18,2026-04-20,6637,0.448,0.452,154,4.0,0.986,20,True,False,False,False,BAD
B033,43.000_-123.450__c611,6503,2008-02-18,2026-06-05,6683,0.997,0.998,115,1.0,0.995,30,False,False,False,False,GOOD
B033,43.000_-123.550__c574,6510,2008-02-18,2026-06-05,6683,0.998,0.999,115,1.0,0.994,30,False,False,False,False,GOOD
B033,43.050_-123.600__c1454,6352,2008-02-18,2026-06-05,6683,0.974,0.974,115,1.0,0.956,30,False,False,False,False,GOOD
B033,43.100_-123.450__c172,6512,2008-02-18,2026-06-05,6683,0.999,0.999,115,1.0,0.992,30,False,False,False,False,GOOD
B033,43.100_-123.500__c698,9,2024-09-27,2024-10-26,30,0.001,0.3,7,6.3,0.99,8,True,False,True,False,BAD
B033,43.100_-123.650__c863,6510,2008-02-18,2026-06-05,6683,0.998,0.999,115,1.0,0.994,30,False,False,False,False,GOOD
B033,43.150_-123.500__c1376,6485,2008-02-18,2026-06-05,6683,0.995,0.995,115,1.0,0.958,30,False,False,False,False,GOOD
B033,43.200_-123.250__c571,6518,2008-02-18,2026-06-06,6684,1.0,1.0,115,1.0,0.997,30,False,False,False,False,GOOD
B033,43.200_-123.300__c772,3499,2008-02-18,2026-05-15,6662,0.537,0.538,154,4.0,0.987,20,False,False,False,False,GOOD
B033,43.200_-123.450__c1127,6501,2008-02-18,2026-06-05,6683,0.997,0.997,115,1.0,0.994,30,False,False,False,False,GOOD
B033,43.200_-123.450__c400,6115,2008-02-18,2026-06-05,6683,0.938,0.938,115,1.0,0.99,29,False,False,False,False,GOOD
B033,43.200_-123.500__c1050,6505,2008-02-18,2026-06-05,6683,0.998,0.998,115,1.0,0.995,30,False,False,False,False,GOOD
B033,43.200_-123.600__c1396,5083,2008-02-18,2026-06-05,6683,0.78,0.78,117,2.0,0.973,25,False,False,False,False,GOOD
B033,43.200_-123.800__c156,6509,2008-02-18,2026-06-05,6683,0.998,0.998,115,1.0,0.998,30,False,False,False,False,GOOD
B033,43.250_-123.350__c1060,6061,2008-02-18,2026-06-05,6683,0.93,0.93,115,1.0,0.879,29,False,False,False,False,GOOD
B033,43.250_-123.350__c637,6519,2008-02-18,2026-06-06,6684,1.0,1.0,115,1.0,0.998,30,False,False,False,False,GOOD
B033,43.250_-123.400__c86,6504,2008-02-18,2026-06-05,6683,0.998,0.998,115,1.0,0.988,30,False,False,False,False,GOOD
B033,43.300_-123.400__c1230,6479,2008-02-18,2026-06-05,6683,0.994,0.994,115,1.0,0.919,30,False,False,False,False,GOOD
B033,43.300_-123.600__c255,6510,2008-02-18,2026-06-05,6683,0.998,0.999,115,1.0,0.987,30,False,False,False,False,GOOD
B033,43.350_-123.200__c124,6508,2008-02-18,2026-06-05,6683,0.998,0.998,115,1.0,0.997,30,False,False,False,False,GOOD
B033,43.350_-123.350__c706,6511,2008-02-18,2026-06-05,6683,0.999,0.999,115,1.0,0.995,30,False,False,False,False,GOOD
B033,43.350_-123.350__c755,6504,2008-02-18,2026-06-05,6683,0.998,0.998,115,1.0,0.989,30,False,False,False,False,GOOD
B033,43.400_-123.200__c355,1070,2008-06-05,2026-06-04,6574,0.164,0.167,307,8.0,0.954,10,True,True,False,False,BAD
B033,43.400_-123.300__c468,6518,2008-02-18,2026-06-06,6684,1.0,1.0,115,1.0,0.994,30,False,False,False,False,GOOD
B033,43.400_-123.500__c1530,25,2008-06-07,2022-10-01,5230,0.004,0.005,1122,575.8999999999999,0.806,5,True,True,False,False,BAD
B033,43.400_-123.600__c423,28,2008-06-09,2025-11-18,6372,0.004,0.005,1105,754.0000000000006,0.946,5,True,True,False,False,BAD
B033,43.450_-123.100__c132,6510,2008-02-18,2026-06-05,6683,0.998,0.999,115,1.0,0.997,30,False,False,False,False,GOOD
B033,43.450_-123.450__c566,105,2008-06-07,2025-12-12,6398,0.016,0.017,605,272.90000000000003,0.923,6,True,True,False,False,BAD
B033,43.450_-123.500__c1143,68,2008-06-09,2025-11-19,6373,0.01,0.011,641,374.59999999999997,0.856,6,True,True,False,False,BAD
B033,43.450_-123.650__c762,6513,2008-02-18,2026-06-06,6684,0.999,0.999,115,1.0,0.994,30,False,False,False,False,GOOD
B033,43.500_-123.300__c944,24,2008-06-07,2024-10-05,5965,0.004,0.004,1391,1022.2000000000003,0.974,6,True,True,False,False,BAD
B033,43.500_-123.400__c305,1762,2008-03-03,2026-06-04,6668,0.27,0.271,176,7.0,0.936,11,True,False,False,False,BAD
B033,43.500_-123.700__c150,6510,2008-02-18,2026-06-05,6683,0.998,0.999,115,1.0,0.997,30,False,False,False,False,GOOD
B033,43.550_-123.300__c1221,6515,2008-02-18,2026-06-06,6684,0.999,0.999,115,1.0,0.95,30,False,False,False,False,GOOD
B033,43.550_-123.600__c957,6506,2008-02-18,2026-06-05,6683,0.998,0.998,115,1.0,0.995,30,False,False,False,False,GOOD
B033,43.550_-123.700__c310,6506,2008-02-18,2026-06-05,6683,0.998,0.998,115,1.0,0.997,30,False,False,False,False,GOOD
B033,43.600_-123.050__c167,1332,2008-02-25,2026-05-03,6643,0.204,0.206,169,7.0,0.965,12,True,False,False,False,BAD
B033,43.600_-123.300__c1210,4975,2008-02-18,2026-06-05,6683,0.763,0.763,117,2.0,0.978,25,False,False,False,False,GOOD
B033,43.600_-123.800__c435,5860,2008-02-18,2026-06-05,6683,0.899,0.899,116,1.0,0.891,28,False,False,False,False,GOOD
B033,43.650_-123.450__c1300,6511,2008-02-18,2026-06-05,6683,0.999,0.999,115,1.0,0.985,30,False,False,False,False,GOOD
B033,43.700_-123.550__c98,739,2008-02-22,2025-12-27,6519,0.113,0.116,301,12.0,0.977,10,True,True,False,False,BAD
B033,43.750_-123.350__c266,1759,2008-02-24,2026-02-01,6553,0.27,0.275,157,7.0,0.949,13,True,False,False,False,BAD
