tag,stem,cell,cell_lat,cell_lon,src_lat,src_lon,src_dep,n_fam,sta_lat,sta_lon,n_days,sigma_daily,site
LCOW,lcow,40.80_-122.80,40.8,-122.8,40.85,-122.8,18.92,19,40.643,-122.185,2225,0.0669,98
LCOW,lcow,40.80_-123.00,40.8,-123.0,40.85,-123.0,34.48,17,40.643,-122.185,2225,0.058,98
LCOW,lcow,41.00_-122.80,41.0,-122.8,41.0,-122.8,18.69,17,40.643,-122.185,2225,0.0841,98
LCOW,lcow,41.00_-123.00,41.0,-123.0,40.975,-123.025,31.22,8,40.643,-122.185,2224,0.0478,98
LCOW,lcow,41.00_-123.20,41.0,-123.2,41.05,-123.2,37.55,4,40.643,-122.185,2224,0.103,98
LCOW,lcow,41.20_-122.80,41.2,-122.8,41.175,-122.875,20.2,4,40.643,-122.185,2225,0.1029,98
LCOW,lcow,41.20_-123.00,41.2,-123.0,41.15,-123.05,22.5,12,40.643,-122.185,2225,0.0609,98
LCOW,lcow,41.20_-123.20,41.2,-123.2,41.1,-123.2,39.09,9,40.643,-122.185,2224,0.1056,98
LCOW,lcow,41.40_-123.00,41.4,-123.0,41.35,-123.05,31.48,3,40.643,-122.185,2215,0.0973,98
LCOW,lcow,41.40_-123.20,41.4,-123.2,41.4,-123.15,35.95,3,40.643,-122.185,2223,0.0855,98
LCOW,lcow,41.40_-123.40,41.4,-123.4,41.45,-123.4,37.55,1,40.643,-122.185,2220,0.1117,98
LCOW,lcow,41.60_-123.00,41.6,-123.0,41.5,-122.95,24.1,1,40.643,-122.185,2225,0.0743,98
LCOW,lcow,41.60_-123.20,41.6,-123.2,41.5,-123.175,31.85,2,40.643,-122.185,2225,0.0513,98
LDH,ldh,39.80_-122.80,39.8,-122.8,39.9,-122.8,12.0,1,40.512,-121.582,5748,0.1739,99
LDH,ldh,40.00_-122.40,40.0,-122.4,40.1,-122.425,19.5,6,40.512,-121.582,5750,0.1021,99
LDH,ldh,40.00_-122.60,40.0,-122.6,40.05,-122.575,18.18,2,40.512,-121.582,5749,0.1772,99
LDH,ldh,40.00_-122.80,40.0,-122.8,40.1,-122.75,13.65,3,40.512,-121.582,5755,0.1897,99
LDH,ldh,40.20_-122.20,40.2,-122.2,40.15,-122.2,24.41,3,40.512,-121.582,5753,0.1773,99
LDH,ldh,40.20_-122.40,40.2,-122.4,40.15,-122.5,21.93,5,40.512,-121.582,5753,0.1273,99
LDH,ldh,40.20_-122.60,40.2,-122.6,40.3,-122.6,14.51,4,40.512,-121.582,5751,0.1533,99
LDH,ldh,40.20_-122.80,40.2,-122.8,40.3,-122.775,17.64,6,40.512,-121.582,5752,0.1227,99
LDH,ldh,40.40_-122.40,40.4,-122.4,40.45,-122.5,22.32,5,40.512,-121.582,5751,0.1494,99
LDH,ldh,40.40_-122.60,40.4,-122.6,40.45,-122.6,19.4,16,40.512,-121.582,5752,0.1258,99
LDH,ldh,40.40_-122.80,40.4,-122.8,40.45,-122.8,22.38,8,40.512,-121.582,5753,0.1199,99
LDH,ldh,40.60_-122.40,40.6,-122.4,40.65,-122.5,22.99,1,40.512,-121.582,5741,0.1217,99
LDH,ldh,40.60_-122.60,40.6,-122.6,40.65,-122.65,21.74,8,40.512,-121.582,5754,0.1425,99
LDH,ldh,40.60_-122.80,40.6,-122.8,40.6,-122.75,20.31,11,40.512,-121.582,5751,0.1326,99
LDH,ldh,40.80_-122.40,40.8,-122.4,40.7,-122.45,25.97,1,40.512,-121.582,5751,0.1575,99
LDH,ldh,40.80_-122.60,40.8,-122.6,40.775,-122.625,21.67,8,40.512,-121.582,5751,0.144,99
LDH,ldh,40.80_-122.80,40.8,-122.8,40.775,-122.75,18.26,26,40.512,-121.582,5756,0.1139,99
LDH,ldh,41.00_-122.60,41.0,-122.6,40.95,-122.6,21.07,1,40.512,-121.582,5750,0.259,99
LDH,ldh,41.00_-122.80,41.0,-122.8,41.0,-122.8,18.75,13,40.512,-121.582,5755,0.1582,99
LDH,ldh,41.20_-122.80,41.2,-122.8,41.2,-122.875,20.42,8,40.512,-121.582,5752,0.1275,99
LDL,ldl,40.60_-122.40,40.6,-122.4,40.65,-122.5,22.99,1,41.381,-122.294,2761,0.1638,100
LDL,ldl,40.60_-122.60,40.6,-122.6,40.575,-122.575,19.02,2,41.381,-122.294,3168,0.0828,100
LDL,ldl,40.60_-122.80,40.6,-122.8,40.65,-122.7,20.24,1,41.381,-122.294,3168,0.1133,100
LDL,ldl,40.80_-122.60,40.8,-122.6,40.8,-122.625,22.15,2,41.381,-122.294,3168,0.0626,100
LDL,ldl,40.80_-122.80,40.8,-122.8,40.85,-122.8,16.67,10,41.381,-122.294,3169,0.0516,100
LDL,ldl,40.80_-123.00,40.8,-123.0,40.8,-123.0,23.06,3,41.381,-122.294,3167,0.081,100
LDL,ldl,41.00_-122.80,41.0,-122.8,40.975,-122.85,20.08,4,41.381,-122.294,3165,0.0838,100
LDL,ldl,41.00_-123.00,41.0,-123.0,41.05,-123.1,39.81,3,41.381,-122.294,3168,0.0683,100
LDL,ldl,41.00_-123.20,41.0,-123.2,41.0,-123.175,38.84,2,41.381,-122.294,3167,0.0565,100
LDL,ldl,41.20_-122.80,41.2,-122.8,41.2,-122.9,21.19,10,41.381,-122.294,3169,0.0647,100
LDL,ldl,41.20_-123.00,41.2,-123.0,41.15,-122.95,22.44,20,41.381,-122.294,3169,0.0591,100
LDL,ldl,41.20_-123.20,41.2,-123.2,41.1,-123.15,34.82,3,41.381,-122.294,3168,0.0674,100
LDL,ldl,41.40_-123.00,41.4,-123.0,41.35,-123.05,31.48,18,41.381,-122.294,3169,0.0508,100
LDL,ldl,41.40_-123.20,41.4,-123.2,41.4,-123.15,35.73,1,41.381,-122.294,2978,0.1518,100
LDL,ldl,41.60_-122.80,41.6,-122.8,41.625,-122.875,18.34,2,41.381,-122.294,3139,0.0971,100
LDL,ldl,41.60_-123.00,41.6,-123.0,41.65,-123.0,27.67,1,41.381,-122.294,3096,0.0763,100
LDL,ldl,41.60_-123.20,41.6,-123.2,41.5,-123.15,32.06,3,41.381,-122.294,3168,0.0726,100
LDL,ldl,41.60_-123.40,41.6,-123.4,41.5,-123.4,39.75,1,41.381,-122.294,3162,0.0445,100
LDL,ldl,41.80_-123.00,41.8,-123.0,41.8,-123.1,26.85,1,41.381,-122.294,3107,0.0965,100
LDL,ldl,41.80_-123.40,41.8,-123.4,41.75,-123.4,39.26,1,41.381,-122.294,2947,0.1722,100
LDL,ldl,42.00_-123.00,42.0,-123.0,42.05,-123.1,28.19,1,41.381,-122.294,3005,0.0762,100
LDL,ldl,42.00_-123.20,42.0,-123.2,42.05,-123.3,37.13,3,41.381,-122.294,3168,0.051,100
LDL,ldl,42.20_-123.40,42.2,-123.4,42.15,-123.4,42.81,4,41.381,-122.294,3169,0.0571,100
LEBA,leba,45.80_-123.20,45.8,-123.2,45.875,-123.225,37.2,4,46.546,-123.563,2432,0.1963,101
LEBA,leba,45.80_-123.40,45.8,-123.4,45.9,-123.35,37.88,1,46.546,-123.563,2284,0.2582,101
LEBA,leba,46.00_-123.20,46.0,-123.2,46.05,-123.25,25.24,1,46.546,-123.563,1975,0.2142,101
LEBA,leba,46.20_-123.00,46.2,-123.0,46.225,-123.075,18.31,8,46.546,-123.563,2475,0.1796,101
LEBA,leba,46.20_-123.20,46.2,-123.2,46.225,-123.175,22.41,2,46.546,-123.563,2470,0.1834,101
LEBA,leba,46.40_-123.00,46.4,-123.0,46.4,-123.1,51.19,1,46.546,-123.563,2520,0.2641,101
LEBA,leba,46.40_-123.20,46.4,-123.2,46.5,-123.15,40.39,3,46.546,-123.563,2037,0.2588,101
LEBA,leba,46.60_-122.80,46.6,-122.8,46.6,-122.7,34.94,3,46.546,-123.563,2662,0.293,101
LEBA,leba,46.60_-123.00,46.6,-123.0,46.575,-123.1,46.14,2,46.546,-123.563,1189,0.3166,101
LEBA,leba,46.60_-123.20,46.6,-123.2,46.6,-123.15,38.84,1,46.546,-123.563,2731,0.247,101
LEBA,leba,46.80_-122.60,46.8,-122.6,46.9,-122.65,50.68,2,46.546,-123.563,2304,0.303,101
LEBA,leba,46.80_-122.80,46.8,-122.8,46.8,-122.75,31.72,14,46.546,-123.563,2771,0.1334,101
LEBA,leba,46.80_-123.00,46.8,-123.0,46.825,-123.05,34.56,2,46.546,-123.563,2531,0.2683,101
LEBA,leba,47.00_-122.80,47.0,-122.8,46.95,-122.7,45.29,7,46.546,-123.563,2738,0.1282,101
LEBA,leba,47.00_-123.00,47.0,-123.0,47.0,-123.025,41.1,2,46.546,-123.563,2407,0.1364,101
LEBA,leba,47.00_-123.20,47.0,-123.2,47.05,-123.15,42.77,1,46.546,-123.563,231,0.2867,101
LEBA,leba,47.20_-122.80,47.2,-122.8,47.2,-122.9,28.86,9,46.546,-123.563,2735,0.128,101
LEBA,leba,47.20_-123.00,47.2,-123.0,47.3,-123.0,41.7,6,46.546,-123.563,2703,0.1327,101
LEBA,leba,47.20_-123.20,47.2,-123.2,47.2,-123.25,42.52,1,46.546,-123.563,2542,0.1936,101
LEBA,leba,47.40_-122.80,47.4,-122.8,47.35,-122.85,40.0,14,46.546,-123.563,2773,0.1307,101
LEBA,leba,47.40_-123.00,47.4,-123.0,47.375,-123.025,32.7,2,46.546,-123.563,2760,0.1218,101
LEBA,leba,47.40_-123.20,47.4,-123.2,47.35,-123.2,43.84,1,46.546,-123.563,2651,0.2215,101
LEID,leid,46.00_-123.20,46.0,-123.2,45.95,-123.25,42.72,1,46.829,-123.465,725,0.0476,102
LEID,leid,46.80_-122.80,46.8,-122.8,46.75,-122.85,21.52,1,46.829,-123.465,143,0.2012,102
LEID,leid,47.60_-122.60,47.6,-122.6,47.7,-122.65,20.86,1,46.829,-123.465,960,0.0427,102
LEID,leid,47.60_-122.80,47.6,-122.8,47.55,-122.85,18.52,1,46.829,-123.465,645,0.0977,102
LEID,leid,47.60_-123.00,47.6,-123.0,47.6,-123.025,29.0,2,46.829,-123.465,948,0.052,102
LGY,lgy,40.40_-122.60,40.4,-122.6,40.45,-122.6,20.63,1,41.345,-122.196,1929,0.1743,103
LGY,lgy,40.40_-122.80,40.4,-122.8,40.475,-122.7,26.91,2,41.345,-122.196,2754,0.3096,103
LGY,lgy,40.60_-122.60,40.6,-122.6,40.65,-122.6,21.9,3,41.345,-122.196,2663,0.3078,103
LGY,lgy,40.60_-122.80,40.6,-122.8,40.65,-122.75,20.24,4,41.345,-122.196,2875,0.1865,103
LGY,lgy,40.60_-123.00,40.6,-123.0,40.575,-122.975,30.38,2,41.345,-122.196,2850,0.2015,103
LGY,lgy,40.80_-122.40,40.8,-122.4,40.9,-122.45,16.86,1,41.345,-122.196,2313,0.2148,103
LGY,lgy,40.80_-122.60,40.8,-122.6,40.7,-122.6,21.03,7,41.345,-122.196,2972,0.1456,103
LGY,lgy,40.80_-122.80,40.8,-122.8,40.825,-122.775,19.01,16,41.345,-122.196,2952,0.1097,103
LGY,lgy,40.80_-123.00,40.8,-123.0,40.85,-122.975,33.26,6,41.345,-122.196,2924,0.1542,103
LGY,lgy,41.00_-122.80,41.0,-122.8,40.975,-122.825,19.43,2,41.345,-122.196,2878,0.2835,103
LGY,lgy,41.00_-123.00,41.0,-123.0,41.0,-123.025,30.34,2,41.345,-122.196,2030,0.1702,103
LGY,lgy,41.00_-123.20,41.0,-123.2,41.05,-123.15,36.47,2,41.345,-122.196,2787,0.1983,103
LGY,lgy,41.20_-122.80,41.2,-122.8,41.25,-122.9,20.52,3,41.345,-122.196,2923,0.1343,103
LGY,lgy,41.20_-123.00,41.2,-123.0,41.2,-123.0,22.2,13,41.345,-122.196,2930,0.1198,103
LGY,lgy,41.20_-123.20,41.2,-123.2,41.2,-123.15,36.53,6,41.345,-122.196,2868,0.1379,103
LGY,lgy,41.20_-123.40,41.2,-123.4,41.3,-123.35,33.07,1,41.345,-122.196,2885,0.1643,103
LGY,lgy,41.40_-122.80,41.4,-122.8,41.35,-122.8,18.41,1,41.345,-122.196,2664,0.1537,103
LGY,lgy,41.40_-123.00,41.4,-123.0,41.375,-123.1,35.62,4,41.345,-122.196,2813,0.1277,103
LGY,lgy,41.40_-123.20,41.4,-123.2,41.4,-123.2,35.31,3,41.345,-122.196,2880,0.0943,103
LGY,lgy,41.60_-122.80,41.6,-122.8,41.625,-122.875,18.34,2,41.345,-122.196,2770,0.1201,103
LGY,lgy,41.60_-123.00,41.6,-123.0,41.55,-123.075,30.85,2,41.345,-122.196,2908,0.1215,103
LGY,lgy,41.60_-123.20,41.6,-123.2,41.6,-123.25,33.44,1,41.345,-122.196,2748,0.1573,103
LGY,lgy,41.60_-123.40,41.6,-123.4,41.65,-123.35,37.54,3,41.345,-122.196,2817,0.1115,103
LGY,lgy,41.80_-123.20,41.8,-123.2,41.825,-123.275,34.17,2,41.345,-122.196,2876,0.1406,103
LGY,lgy,41.80_-123.40,41.8,-123.4,41.75,-123.35,37.21,1,41.345,-122.196,2830,0.1142,103
LGY,lgy,42.00_-123.20,42.0,-123.2,42.075,-123.275,36.3,2,41.345,-122.196,2654,0.1274,103
LGY,lgy,42.00_-123.40,42.0,-123.4,42.025,-123.375,40.19,2,41.345,-122.196,2955,0.1355,103
LGY,lgy,42.20_-123.40,42.2,-123.4,42.175,-123.4,42.73,2,41.345,-122.196,2853,0.1351,103
LMC,lmc,41.00_-122.80,41.0,-122.8,41.025,-122.8,18.72,2,41.274,-122.122,3639,0.145,104
LMC,lmc,41.20_-123.00,41.2,-123.0,41.3,-123.0,26.34,1,41.274,-122.122,3367,0.1264,104
LMC,lmc,41.40_-123.00,41.4,-123.0,41.425,-123.075,33.15,2,41.274,-122.122,2903,0.1435,104
LOKI,loki,44.20_-123.60,44.2,-123.6,44.25,-123.65,33.8,1,45.062,-123.108,2277,0.0776,105
LOKI,loki,44.40_-123.60,44.4,-123.6,44.475,-123.6,28.13,4,45.062,-123.108,2277,0.0441,105
LOKI,loki,44.60_-123.60,44.6,-123.6,44.6,-123.65,29.35,11,45.062,-123.108,2277,0.0517,105
LOKI,loki,44.80_-123.60,44.8,-123.6,44.85,-123.5,29.6,4,45.062,-123.108,2277,0.0717,105
LOKI,loki,45.00_-123.20,45.0,-123.2,45.025,-123.25,30.21,2,45.062,-123.108,2277,0.0683,105
LOKI,loki,45.00_-123.40,45.0,-123.4,45.05,-123.45,20.04,3,45.062,-123.108,2277,0.0743,105
LOKI,loki,45.00_-123.60,45.0,-123.6,44.975,-123.575,27.26,4,45.062,-123.108,2277,0.0706,105
LOKI,loki,45.20_-123.20,45.2,-123.2,45.25,-123.2,24.52,5,45.062,-123.108,2277,0.076,105
LOKI,loki,45.20_-123.40,45.2,-123.4,45.15,-123.4,27.13,11,45.062,-123.108,2277,0.0483,105
LOKI,loki,45.20_-123.60,45.2,-123.6,45.2,-123.5,37.78,3,45.062,-123.108,2277,0.0679,105
LOKI,loki,45.40_-123.00,45.4,-123.0,45.35,-123.05,17.0,3,45.062,-123.108,2277,0.0662,105
LOKI,loki,45.40_-123.20,45.4,-123.2,45.375,-123.25,26.45,2,45.062,-123.108,2277,0.0673,105
LOKI,loki,45.40_-123.40,45.4,-123.4,45.35,-123.4,22.14,1,45.062,-123.108,2266,0.0772,105
LOKI,loki,45.60_-123.20,45.6,-123.2,45.5,-123.3,27.4,5,45.062,-123.108,2277,0.079,105
LOKI,loki,45.60_-123.40,45.6,-123.4,45.55,-123.4,41.68,8,45.062,-123.108,2277,0.073,105
LOKI,loki,45.80_-123.20,45.8,-123.2,45.85,-123.2,33.77,1,45.062,-123.108,2277,0.1401,105
LOPEZ,lopez,47.60_-123.00,47.6,-123.0,47.65,-123.0,46.71,1,48.437,-122.887,1660,0.1506,106
LOPEZ,lopez,47.80_-123.00,47.8,-123.0,47.8,-123.075,43.38,2,48.437,-122.887,1660,0.1311,106
LOPEZ,lopez,47.80_-123.20,47.8,-123.2,47.85,-123.2,41.69,5,48.437,-122.887,1660,0.1523,106
LOPEZ,lopez,47.80_-123.40,47.8,-123.4,47.8,-123.375,42.27,2,48.437,-122.887,1660,0.2338,106
LOPEZ,lopez,48.00_-123.20,48.0,-123.2,48.0,-123.275,42.53,2,48.437,-122.887,1660,0.1637,106
LOPEZ,lopez,48.20_-123.40,48.2,-123.4,48.3,-123.45,20.67,1,48.437,-122.887,1660,0.1523,106
LOPEZ,lopez,48.20_-123.60,48.2,-123.6,48.25,-123.7,34.06,3,48.437,-122.887,1660,0.1675,106
LOPEZ,lopez,48.20_-123.80,48.2,-123.8,48.3,-123.75,31.27,7,48.437,-122.887,1660,0.1392,106
LOPEZ,lopez,48.40_-123.60,48.4,-123.6,48.4,-123.7,21.71,6,48.437,-122.887,1660,0.1759,106
LOPEZ,lopez,48.40_-123.80,48.4,-123.8,48.5,-123.8,31.28,15,48.437,-122.887,1660,0.1505,106
LOPEZ,lopez,48.40_-124.00,48.4,-124.0,48.5,-123.95,32.72,9,48.437,-122.887,1660,0.1622,106
LOPEZ,lopez,48.60_-123.60,48.6,-123.6,48.6,-123.6,40.59,1,48.437,-122.887,227,0.3461,106
LOPEZ,lopez,48.60_-123.80,48.6,-123.8,48.55,-123.825,20.01,4,48.437,-122.887,1660,0.1665,106
LOPEZ,lopez,48.60_-124.00,48.6,-124.0,48.6,-123.95,29.29,11,48.437,-122.887,1660,0.1797,106
LOPEZ,lopez,48.60_-124.20,48.6,-124.2,48.65,-124.175,37.58,4,48.437,-122.887,1660,0.2215,106
LOPEZ,lopez,48.80_-123.60,48.8,-123.6,48.7,-123.7,25.87,1,48.437,-122.887,1660,0.1686,106
LOPEZ,lopez,48.80_-123.80,48.8,-123.8,48.7,-123.8,21.92,5,48.437,-122.887,1660,0.1939,106
LOPEZ,lopez,48.80_-124.00,48.8,-124.0,48.7,-124.05,21.65,3,48.437,-122.887,1660,0.1967,106
LOPEZ,lopez,48.80_-124.20,48.8,-124.2,48.75,-124.2,30.58,9,48.437,-122.887,1660,0.1444,106
LTC,ltc,39.80_-122.20,39.8,-122.2,39.9,-122.25,21.18,1,40.209,-122.126,3509,0.0324,107
LTC,ltc,39.80_-122.80,39.8,-122.8,39.9,-122.9,12.0,3,40.209,-122.126,3617,0.0265,107
LTC,ltc,39.80_-123.00,39.8,-123.0,39.9,-123.0,12.19,1,40.209,-122.126,3518,0.0329,107
LTC,ltc,40.00_-122.40,40.0,-122.4,40.05,-122.375,21.52,8,40.209,-122.126,3608,0.0227,107
LTC,ltc,40.00_-122.60,40.0,-122.6,40.1,-122.625,18.46,2,40.209,-122.126,3579,0.0321,107
LTC,ltc,40.00_-122.80,40.0,-122.8,39.95,-122.8,12.27,5,40.209,-122.126,3582,0.0394,107
LTC,ltc,40.20_-122.20,40.2,-122.2,40.225,-122.25,31.74,2,40.209,-122.126,3645,0.0356,107
LTC,ltc,40.20_-122.40,40.2,-122.4,40.2,-122.4,25.03,9,40.209,-122.126,3579,0.043,107
LTC,ltc,40.20_-122.60,40.2,-122.6,40.15,-122.55,19.0,3,40.209,-122.126,3577,0.0323,107
LTC,ltc,40.20_-122.80,40.2,-122.8,40.225,-122.775,16.92,8,40.209,-122.126,3682,0.033,107
LTC,ltc,40.20_-123.00,40.2,-123.0,40.3,-123.05,39.81,4,40.209,-122.126,3637,0.0304,107
LTC,ltc,40.40_-122.40,40.4,-122.4,40.425,-122.4,24.64,6,40.209,-122.126,3587,0.0316,107
LTC,ltc,40.40_-122.60,40.4,-122.6,40.4,-122.6,20.63,7,40.209,-122.126,3634,0.0295,107
LTC,ltc,40.40_-122.80,40.4,-122.8,40.425,-122.8,29.32,12,40.209,-122.126,3648,0.0289,107
LTC,ltc,40.40_-123.00,40.4,-123.0,40.45,-123.0,39.46,3,40.209,-122.126,3574,0.0335,107
LTC,ltc,40.60_-122.00,40.6,-122.0,40.6,-121.95,12.94,1,40.209,-122.126,3523,0.0339,107
LTC,ltc,40.60_-122.40,40.6,-122.4,40.575,-122.5,19.62,2,40.209,-122.126,3507,0.0294,107
LTC,ltc,40.60_-122.60,40.6,-122.6,40.625,-122.6,21.82,6,40.209,-122.126,3523,0.0325,107
LTC,ltc,40.60_-122.80,40.6,-122.8,40.625,-122.775,20.28,10,40.209,-122.126,3639,0.0331,107
LTC,ltc,40.60_-123.00,40.6,-123.0,40.6,-123.05,37.69,2,40.209,-122.126,3629,0.0359,107
LTC,ltc,40.60_-123.20,40.6,-123.2,40.65,-123.15,35.59,1,40.209,-122.126,3514,0.0423,107
LTC,ltc,40.80_-122.00,40.8,-122.0,40.9,-122.0,18.1,1,40.209,-122.126,3562,0.0475,107
LTC,ltc,40.80_-122.40,40.8,-122.4,40.75,-122.5,17.74,2,40.209,-122.126,3677,0.0418,107
LTC,ltc,40.80_-122.60,40.8,-122.6,40.8,-122.6,21.03,3,40.209,-122.126,3549,0.0285,107
LTC,ltc,40.80_-122.80,40.8,-122.8,40.8,-122.8,18.39,12,40.209,-122.126,3533,0.0239,107
LTC,ltc,40.80_-123.00,40.8,-123.0,40.8,-123.0,23.96,7,40.209,-122.126,3542,0.025,107
LTC,ltc,40.80_-123.20,40.8,-123.2,40.8,-123.15,24.53,1,40.209,-122.126,3521,0.0315,107
LTC,ltc,41.00_-122.80,41.0,-122.8,41.0,-122.85,19.99,3,40.209,-122.126,3640,0.0347,107
LTC,ltc,41.00_-123.00,41.0,-123.0,41.025,-123.05,32.45,6,40.209,-122.126,3669,0.0295,107
LTC,ltc,41.00_-123.20,41.0,-123.2,41.0,-123.2,33.88,3,40.209,-122.126,3631,0.0392,107
LTC,ltc,41.20_-122.80,41.2,-122.8,41.1,-122.8,18.63,1,40.209,-122.126,3508,0.0471,107
LTC,ltc,41.20_-123.00,41.2,-123.0,41.1,-123.025,27.17,2,40.209,-122.126,3511,0.0408,107
LTC,ltc,41.20_-123.20,41.2,-123.2,41.1,-123.225,37.27,2,40.209,-122.126,3546,0.0346,107
MARQ,marq,44.20_-123.40,44.2,-123.4,44.3,-123.45,35.67,1,45.066,-122.669,2194,0.088,108
MARQ,marq,44.20_-123.60,44.2,-123.6,44.225,-123.5,29.26,2,45.066,-122.669,2194,0.0459,108
MARQ,marq,44.40_-123.40,44.4,-123.4,44.475,-123.4,33.45,2,45.066,-122.669,2194,0.0931,108
MARQ,marq,44.40_-123.60,44.4,-123.6,44.425,-123.55,30.37,8,45.066,-122.669,2194,0.0451,108
MARQ,marq,44.40_-123.80,44.4,-123.8,44.475,-123.775,22.25,2,45.066,-122.669,2194,0.0558,108
MARQ,marq,44.60_-123.20,44.6,-123.2,44.6,-123.3,34.61,3,45.066,-122.669,2194,0.0396,108
MARQ,marq,44.60_-123.40,44.6,-123.4,44.6,-123.425,25.05,4,45.066,-122.669,2194,0.0623,108
MARQ,marq,44.60_-123.60,44.6,-123.6,44.6,-123.6,27.18,7,45.066,-122.669,2194,0.0631,108
MARQ,marq,44.60_-123.80,44.6,-123.8,44.6,-123.75,22.16,1,45.066,-122.669,2194,0.0508,108
MARQ,marq,44.80_-123.20,44.8,-123.2,44.775,-123.225,39.25,6,45.066,-122.669,2194,0.0374,108
MARQ,marq,44.80_-123.40,44.8,-123.4,44.85,-123.35,33.86,5,45.066,-122.669,2194,0.0451,108
MARQ,marq,44.80_-123.60,44.8,-123.6,44.825,-123.55,30.57,8,45.066,-122.669,2194,0.0464,108
MARQ,marq,44.80_-123.80,44.8,-123.8,44.9,-123.8,23.42,1,45.066,-122.669,2194,0.1179,108
MARQ,marq,45.00_-123.00,45.0,-123.0,45.05,-123.075,30.28,2,45.066,-122.669,2194,0.0382,108
MARQ,marq,45.00_-123.20,45.0,-123.2,45.0,-123.225,33.43,4,45.066,-122.669,2194,0.0549,108
MARQ,marq,45.00_-123.40,45.0,-123.4,45.05,-123.4,18.23,2,45.066,-122.669,2194,0.0764,108
MARQ,marq,45.00_-123.60,45.0,-123.6,45.0,-123.6,28.3,9,45.066,-122.669,2194,0.0541,108
MARQ,marq,45.20_-123.00,45.2,-123.0,45.25,-123.05,21.38,5,45.066,-122.669,2194,0.0337,108
MARQ,marq,45.20_-123.20,45.2,-123.2,45.175,-123.25,26.03,8,45.066,-122.669,2194,0.0371,108
MARQ,marq,45.20_-123.40,45.2,-123.4,45.15,-123.4,28.26,8,45.066,-122.669,2194,0.0393,108
MARQ,marq,45.20_-123.60,45.2,-123.6,45.2,-123.55,46.82,7,45.066,-122.669,2194,0.0501,108
MARQ,marq,45.40_-123.00,45.4,-123.0,45.4,-123.05,17.87,1,45.066,-122.669,2194,0.057,108
MARQ,marq,45.40_-123.20,45.4,-123.2,45.425,-123.25,26.61,4,45.066,-122.669,2194,0.049,108
MARQ,marq,45.40_-123.40,45.4,-123.4,45.4,-123.4,21.2,3,45.066,-122.669,2194,0.0569,108
MARQ,marq,45.40_-123.60,45.4,-123.6,45.4,-123.5,39.5,3,45.066,-122.669,2194,0.0545,108
MARQ,marq,45.60_-123.00,45.6,-123.0,45.6,-122.95,32.66,1,45.066,-122.669,2194,0.0676,108
MARQ,marq,45.60_-123.20,45.6,-123.2,45.6,-123.25,25.84,6,45.066,-122.669,2194,0.058,108
MARQ,marq,45.60_-123.40,45.6,-123.4,45.6,-123.45,35.46,7,45.066,-122.669,2194,0.06,108
MARQ,marq,45.60_-123.60,45.6,-123.6,45.525,-123.525,35.43,4,45.066,-122.669,2194,0.0497,108
MARQ,marq,45.80_-123.00,45.8,-123.0,45.85,-123.0,25.6,1,45.066,-122.669,2194,0.0836,108
MARQ,marq,45.80_-123.20,45.8,-123.2,45.85,-123.2,27.04,7,45.066,-122.669,2194,0.0409,108
MARQ,marq,45.80_-123.40,45.8,-123.4,45.85,-123.45,18.6,5,45.066,-122.669,2194,0.0376,108
MARQ,marq,46.00_-123.00,46.0,-123.0,45.95,-123.05,18.29,1,45.066,-122.669,2101,0.1159,108
MARQ,marq,46.00_-123.20,46.0,-123.2,45.95,-123.3,51.03,1,45.066,-122.669,2178,0.0928,108
MARQ,marq,46.00_-123.40,46.0,-123.4,45.95,-123.375,39.43,2,45.066,-122.669,2194,0.0679,108
MGRB,mgrb,48.00_-123.40,48.0,-123.4,48.1,-123.45,36.94,1,49.0,-124.697,1506,0.2446,109
MGRB,mgrb,48.20_-123.40,48.2,-123.4,48.275,-123.45,30.12,10,49.0,-124.697,2342,0.1461,109
MGRB,mgrb,48.20_-123.60,48.2,-123.6,48.25,-123.65,32.45,22,49.0,-124.697,2330,0.1341,109
MGRB,mgrb,48.20_-123.80,48.2,-123.8,48.25,-123.75,31.38,5,49.0,-124.697,2293,0.1683,109
MGRB,mgrb,48.20_-124.00,48.2,-124.0,48.3,-123.95,37.75,1,49.0,-124.697,2250,0.1934,109
MGRB,mgrb,48.40_-123.40,48.4,-123.4,48.4,-123.425,20.2,4,49.0,-124.697,2265,0.1673,109
MGRB,mgrb,48.40_-123.60,48.4,-123.6,48.35,-123.65,23.87,11,49.0,-124.697,2350,0.1608,109
MGRB,mgrb,48.40_-123.80,48.4,-123.8,48.5,-123.8,27.76,12,49.0,-124.697,2363,0.1565,109
MGRB,mgrb,48.40_-124.00,48.4,-124.0,48.45,-123.95,44.22,7,49.0,-124.697,2359,0.1613,109
MGRB,mgrb,48.40_-124.20,48.4,-124.2,48.35,-124.25,31.83,1,49.0,-124.697,2292,0.2408,109
MGRB,mgrb,48.60_-123.60,48.6,-123.6,48.55,-123.6,25.95,1,49.0,-124.697,2218,0.1292,109
MGRB,mgrb,48.60_-123.80,48.6,-123.8,48.6,-123.8,21.52,9,49.0,-124.697,2352,0.1622,109
MGRB,mgrb,48.60_-124.00,48.6,-124.0,48.6,-123.95,25.74,15,49.0,-124.697,2368,0.1448,109
MGRB,mgrb,48.60_-124.20,48.6,-124.2,48.65,-124.15,36.57,1,49.0,-124.697,2092,0.2825,109
